Source,Date,GBP/AUD,USD/AUD,SGD/AUD
RBA,2013-06-24,0.5986,0.9202,1.1767
RBA,2013-06-25,0.599,0.9252,1.1805
RBA,2013-06-26,0.6006,0.9269,1.1787
RBA,2013-06-27,0.6077,0.9318,1.1818
RBA,2013-06-28,0.6072,0.9275,1.1725
RBA,2013-06-29,0.6072,0.9275,1.1725
RBA,2013-06-30,0.6072,0.9275,1.1725
RBA,2013-07-01,0.6039,0.9194,1.1644
RBA,2013-07-02,0.603,0.9172,1.1621
RBA,2013-07-03,0.5995,0.9083,1.1573
RBA,2013-07-04,0.5979,0.912,1.1597
RBA,2013-07-05,0.6073,0.9138,1.1662
RBA,2013-07-06,0.6073,0.9138,1.1662
RBA,2013-07-07,0.6073,0.9138,1.1662
RBA,2013-07-08,0.6082,0.9051,1.1629
RBA,2013-07-09,0.6106,0.9137,1.1668
RBA,2013-07-10,0.6172,0.9189,1.1729
RBA,2013-07-11,0.6137,0.9295,1.172
RBA,2013-07-12,0.6044,0.917,1.1573
RBA,2013-07-13,0.6044,0.917,1.1573
RBA,2013-07-14,0.6044,0.917,1.1573
RBA,2013-07-15,0.6026,0.9107,1.151
RBA,2013-07-16,0.6076,0.9194,1.1586
RBA,2013-07-17,0.6101,0.9215,1.1644
RBA,2013-07-18,0.6047,0.9179,1.1622
RBA,2013-07-19,0.6029,0.9181,1.163
RBA,2013-07-20,0.6029,0.9181,1.163
RBA,2013-07-21,0.6029,0.9181,1.163
RBA,2013-07-22,0.6035,0.9223,1.1652
RBA,2013-07-23,0.6027,0.9258,1.1699
RBA,2013-07-24,0.6027,0.9253,1.1712
RBA,2013-07-25,0.5974,0.9164,1.1605
RBA,2013-07-26,0.6023,0.9271,1.171
RBA,2013-07-27,0.6023,0.9271,1.171
RBA,2013-07-28,0.6023,0.9271,1.171
RBA,2013-07-29,0.6016,0.9257,1.1724
RBA,2013-07-30,0.5915,0.9072,1.1503
RBA,2013-07-31,0.5934,0.9037,1.1504
RBA,2013-08-01,0.5915,0.8969,1.1412
RBA,2013-08-02,0.5893,0.8909,1.1368
RBA,2013-08-03,0.5893,0.8909,1.1368
RBA,2013-08-04,0.5893,0.8909,1.1368
RBA,2013-08-05,0.5893,0.8909,1.1368
RBA,2013-08-06,0.5852,0.8977,1.1381
RBA,2013-08-07,0.5839,0.8957,1.1357
RBA,2013-08-08,0.5856,0.908,1.1464
RBA,2013-08-09,0.5866,0.9118,1.1492
RBA,2013-08-10,0.5866,0.9118,1.1492
RBA,2013-08-11,0.5866,0.9118,1.1492
RBA,2013-08-12,0.594,0.9203,1.1609
RBA,2013-08-13,0.5904,0.9127,1.1525
RBA,2013-08-14,0.5887,0.9099,1.154
RBA,2013-08-15,0.5906,0.9166,1.1641
RBA,2013-08-16,0.5855,0.9147,1.1626
RBA,2013-08-17,0.5855,0.9147,1.1626
RBA,2013-08-18,0.5855,0.9147,1.1626
RBA,2013-08-19,0.5899,0.9216,1.1749
RBA,2013-08-20,0.5788,0.906,1.1582
RBA,2013-08-21,0.577,0.9037,1.1538
RBA,2013-08-22,0.5764,0.8991,1.1543
RBA,2013-08-23,0.5781,0.9009,1.154
RBA,2013-08-24,0.5781,0.9009,1.154
RBA,2013-08-25,0.5781,0.9009,1.154
RBA,2013-08-26,0.5805,0.904,1.1568
RBA,2013-08-27,0.5752,0.8959,1.1501
RBA,2013-08-28,0.5751,0.8924,1.1447
RBA,2013-08-29,0.5782,0.8973,1.1456
RBA,2013-08-30,0.5766,0.8947,1.1401
RBA,2013-08-31,0.5766,0.8947,1.1401
RBA,2013-09-01,0.5766,0.8947,1.1401
RBA,2013-09-02,0.5767,0.8969,1.1426
RBA,2013-09-03,0.5811,0.9033,1.151
RBA,2013-09-04,0.5845,0.9097,1.1613
RBA,2013-09-05,0.587,0.9161,1.1699
RBA,2013-09-06,0.5851,0.9131,1.1684
RBA,2013-09-07,0.5851,0.9131,1.1684
RBA,2013-09-08,0.5851,0.9131,1.1684
RBA,2013-09-09,0.5874,0.9191,1.1723
RBA,2013-09-10,0.5905,0.9275,1.1767
RBA,2013-09-11,0.5909,0.9289,1.1802
RBA,2013-09-12,0.5848,0.9249,1.1733
RBA,2013-09-13,0.5851,0.9235,1.1734
RBA,2013-09-14,0.5851,0.9235,1.1734
RBA,2013-09-15,0.5851,0.9235,1.1734
RBA,2013-09-16,0.5845,0.9324,1.1766
RBA,2013-09-17,0.5852,0.9313,1.1759
RBA,2013-09-18,0.5876,0.935,1.1781
RBA,2013-09-19,0.5888,0.9496,1.1811
RBA,2013-09-20,0.5891,0.9454,1.1786
RBA,2013-09-21,0.5891,0.9454,1.1786
RBA,2013-09-22,0.5891,0.9454,1.1786
RBA,2013-09-23,0.5883,0.9432,1.1781
RBA,2013-09-24,0.5873,0.9411,1.179
RBA,2013-09-25,0.5866,0.9381,1.1782
RBA,2013-09-26,0.5829,0.9376,1.1768
RBA,2013-09-27,0.5809,0.9359,1.1745
RBA,2013-09-28,0.5809,0.9359,1.1745
RBA,2013-09-29,0.5809,0.9359,1.1745
RBA,2013-09-30,0.576,0.9309,1.1707
RBA,2013-10-01,0.5789,0.9396,1.1772
RBA,2013-10-02,0.5791,0.9369,1.174
RBA,2013-10-03,0.5787,0.9391,1.1727
RBA,2013-10-04,0.5842,0.9443,1.177
RBA,2013-10-05,0.5842,0.9443,1.177
RBA,2013-10-06,0.5842,0.9443,1.177
RBA,2013-10-07,0.5842,0.9443,1.177
RBA,2013-10-08,0.587,0.9434,1.1791
RBA,2013-10-09,0.5872,0.9434,1.1806
RBA,2013-10-10,0.5903,0.9397,1.1782
RBA,2013-10-11,0.5926,0.947,1.1828
RBA,2013-10-12,0.5926,0.947,1.1828
RBA,2013-10-13,0.5926,0.947,1.1828
RBA,2013-10-14,0.5923,0.9469,1.1796
RBA,2013-10-15,0.596,0.9533,1.1846
RBA,2013-10-16,0.5963,0.9525,1.1827
RBA,2013-10-17,0.5972,0.9542,1.1869
RBA,2013-10-18,0.5956,0.9617,1.1915
RBA,2013-10-19,0.5956,0.9617,1.1915
RBA,2013-10-20,0.5956,0.9617,1.1915
RBA,2013-10-21,0.5983,0.9672,1.2002
RBA,2013-10-22,0.5984,0.9649,1.1983
RBA,2013-10-23,0.5951,0.9655,1.195
RBA,2013-10-24,0.5961,0.9651,1.1942
RBA,2013-10-25,0.5924,0.9615,1.1897
RBA,2013-10-26,0.5924,0.9615,1.1897
RBA,2013-10-27,0.5924,0.9615,1.1897
RBA,2013-10-28,0.5938,0.9609,1.1882
RBA,2013-10-29,0.5911,0.9515,1.1783
RBA,2013-10-30,0.5911,0.9482,1.1755
RBA,2013-10-31,0.5924,0.949,1.1759
RBA,2013-11-01,0.5913,0.9481,1.1779
RBA,2013-11-02,0.5913,0.9481,1.1779
RBA,2013-11-03,0.5913,0.9481,1.1779
RBA,2013-11-04,0.5954,0.9481,1.1783
RBA,2013-11-05,0.593,0.9467,1.1764
RBA,2013-11-06,0.5915,0.9518,1.1834
RBA,2013-11-07,0.5893,0.9477,1.1771
RBA,2013-11-08,0.5882,0.9465,1.1773
RBA,2013-11-09,0.5882,0.9465,1.1773
RBA,2013-11-10,0.5882,0.9465,1.1773
RBA,2013-11-11,0.5858,0.9382,1.1703
RBA,2013-11-12,0.5842,0.9336,1.1654
RBA,2013-11-13,0.5855,0.9306,1.1626
RBA,2013-11-14,0.583,0.9347,1.1648
RBA,2013-11-15,0.5815,0.9344,1.1659
RBA,2013-11-16,0.5815,0.9344,1.1659
RBA,2013-11-17,0.5815,0.9344,1.1659
RBA,2013-11-18,0.5827,0.9398,1.1716
RBA,2013-11-19,0.5828,0.9386,1.1692
RBA,2013-11-20,0.5838,0.9406,1.1699
RBA,2013-11-21,0.5782,0.9296,1.1608
RBA,2013-11-22,0.567,0.9177,1.1483
RBA,2013-11-23,0.567,0.9177,1.1483
RBA,2013-11-24,0.567,0.9177,1.1483
RBA,2013-11-25,0.5637,0.9144,1.1462
RBA,2013-11-26,0.5691,0.9195,1.1502
RBA,2013-11-27,0.5625,0.9123,1.1428
RBA,2013-11-28,0.5595,0.9134,1.146
RBA,2013-11-29,0.5553,0.9087,1.1409
RBA,2013-11-30,0.5553,0.9087,1.1409
RBA,2013-12-01,0.5553,0.9087,1.1409
RBA,2013-12-02,0.5572,0.9151,1.1475
RBA,2013-12-03,0.5541,0.9068,1.1395
RBA,2013-12-04,0.5531,0.9067,1.1369
RBA,2013-12-05,0.552,0.9041,1.1349
RBA,2013-12-06,0.5547,0.9058,1.1357
RBA,2013-12-07,0.5547,0.9058,1.1357
RBA,2013-12-08,0.5547,0.9058,1.1357
RBA,2013-12-09,0.5569,0.9105,1.139
RBA,2013-12-10,0.5531,0.9104,1.1374
RBA,2013-12-11,0.5556,0.9134,1.1413
RBA,2013-12-12,0.5516,0.9025,1.1311
RBA,2013-12-13,0.5468,0.8934,1.1226
RBA,2013-12-14,0.5468,0.8934,1.1226
RBA,2013-12-15,0.5468,0.8934,1.1226
RBA,2013-12-16,0.5493,0.8954,1.1241
RBA,2013-12-17,0.5479,0.8941,1.122
RBA,2013-12-18,0.5468,0.8904,1.1202
RBA,2013-12-19,0.5397,0.8836,1.1166
RBA,2013-12-20,0.5422,0.8871,1.1236
RBA,2013-12-21,0.5422,0.8871,1.1236
RBA,2013-12-22,0.5422,0.8871,1.1236
RBA,2013-12-23,0.5472,0.8945,1.132
RBA,2013-12-24,0.5456,0.892,1.1309
RBA,2013-12-25,0.5456,0.892,1.1309
RBA,2013-12-26,0.5456,0.892,1.1309
RBA,2013-12-27,0.5416,0.8906,1.1287
RBA,2013-12-28,0.5416,0.8906,1.1287
RBA,2013-12-29,0.5416,0.8906,1.1287
RBA,2013-12-30,0.538,0.8865,1.1244
RBA,2013-12-31,0.5429,0.8948,1.1323
RBA,2014-01-01,0.5429,0.8948,1.1323
RBA,2014-01-02,0.5372,0.8912,1.1277
RBA,2014-01-03,0.5462,0.8982,1.1381
RBA,2014-01-04,0.5462,0.8982,1.1381
RBA,2014-01-05,0.5462,0.8982,1.1381
RBA,2014-01-06,0.5471,0.8949,1.1358
RBA,2014-01-07,0.5443,0.892,1.1325
RBA,2014-01-08,0.544,0.8931,1.1345
RBA,2014-01-09,0.54,0.8882,1.1301
RBA,2014-01-10,0.5403,0.8905,1.1306
RBA,2014-01-11,0.5403,0.8905,1.1306
RBA,2014-01-12,0.5403,0.8905,1.1306
RBA,2014-01-13,0.5476,0.9036,1.1423
RBA,2014-01-14,0.5514,0.9035,1.1448
RBA,2014-01-15,0.5428,0.8913,1.1328
RBA,2014-01-16,0.5384,0.8814,1.1226
RBA,2014-01-17,0.5401,0.8821,1.1218
RBA,2014-01-18,0.5401,0.8821,1.1218
RBA,2014-01-19,0.5401,0.8821,1.1218
RBA,2014-01-20,0.5349,0.878,1.1209
RBA,2014-01-21,0.5369,0.8819,1.1256
RBA,2014-01-22,0.538,0.8866,1.1332
RBA,2014-01-23,0.5312,0.8798,1.1276
RBA,2014-01-24,0.5239,0.8716,1.1154
RBA,2014-01-25,0.5239,0.8716,1.1154
RBA,2014-01-26,0.5239,0.8716,1.1154
RBA,2014-01-27,0.5239,0.8716,1.1154
RBA,2014-01-28,0.5292,0.8787,1.1197
RBA,2014-01-29,0.5313,0.8806,1.121
RBA,2014-01-30,0.5269,0.8726,1.1137
RBA,2014-01-31,0.5319,0.8763,1.1182
RBA,2014-02-01,0.5319,0.8763,1.1182
RBA,2014-02-02,0.5319,0.8763,1.1182
RBA,2014-02-03,0.533,0.8755,1.1184
RBA,2014-02-04,0.5453,0.888,1.1285
RBA,2014-02-05,0.5444,0.8892,1.1287
RBA,2014-02-06,0.5496,0.8964,1.1377
RBA,2014-02-07,0.5476,0.894,1.1337
RBA,2014-02-08,0.5476,0.894,1.1337
RBA,2014-02-09,0.5476,0.894,1.1337
RBA,2014-02-10,0.5444,0.8933,1.1336
RBA,2014-02-11,0.5485,0.9009,1.1432
RBA,2014-02-12,0.5502,0.905,1.1456
RBA,2014-02-13,0.5375,0.8934,1.1323
RBA,2014-02-14,0.5402,0.8996,1.1377
RBA,2014-02-15,0.5402,0.8996,1.1377
RBA,2014-02-16,0.5402,0.8996,1.1377
RBA,2014-02-17,0.539,0.9049,1.1399
RBA,2014-02-18,0.5413,0.9057,1.1427
RBA,2014-02-19,0.5401,0.9017,1.138
RBA,2014-02-20,0.5369,0.8954,1.1326
RBA,2014-02-21,0.5401,0.8992,1.1386
RBA,2014-02-22,0.5401,0.8992,1.1386
RBA,2014-02-23,0.5401,0.8992,1.1386
RBA,2014-02-24,0.5388,0.8968,1.1361
RBA,2014-02-25,0.5421,0.9034,1.1408
RBA,2014-02-26,0.5404,0.9011,1.1392
RBA,2014-02-27,0.5364,0.894,1.132
RBA,2014-02-28,0.5364,0.8947,1.1339
RBA,2014-03-01,0.5364,0.8947,1.1339
RBA,2014-03-02,0.5364,0.8947,1.1339
RBA,2014-03-03,0.5322,0.8912,1.1296
RBA,2014-03-04,0.5363,0.893,1.1345
RBA,2014-03-05,0.5376,0.896,1.1386
RBA,2014-03-06,0.5394,0.9012,1.1426
RBA,2014-03-07,0.543,0.9088,1.149
RBA,2014-03-08,0.543,0.9088,1.149
RBA,2014-03-09,0.543,0.9088,1.149
RBA,2014-03-10,0.54,0.9037,1.1463
RBA,2014-03-11,0.5426,0.9029,1.1433
RBA,2014-03-12,0.5391,0.8964,1.1369
RBA,2014-03-13,0.5444,0.9072,1.1484
RBA,2014-03-14,0.5422,0.901,1.1418
RBA,2014-03-15,0.5422,0.901,1.1418
RBA,2014-03-16,0.5422,0.901,1.1418
RBA,2014-03-17,0.5444,0.9054,1.1452
RBA,2014-03-18,0.5459,0.9083,1.1487
RBA,2014-03-19,0.5497,0.9119,1.1536
RBA,2014-03-20,0.5453,0.902,1.1484
RBA,2014-03-21,0.5489,0.9061,1.1576
RBA,2014-03-22,0.5489,0.9061,1.1576
RBA,2014-03-23,0.5489,0.9061,1.1576
RBA,2014-03-24,0.5508,0.9081,1.1552
RBA,2014-03-25,0.554,0.9136,1.159
RBA,2014-03-26,0.5563,0.9195,1.1656
RBA,2014-03-27,0.5572,0.9239,1.1686
RBA,2014-03-28,0.5578,0.927,1.1695
RBA,2014-03-29,0.5578,0.927,1.1695
RBA,2014-03-30,0.5578,0.927,1.1695
RBA,2014-03-31,0.5544,0.9221,1.1634
RBA,2014-04-01,0.5559,0.9263,1.1659
RBA,2014-04-02,0.5556,0.9239,1.1639
RBA,2014-04-03,0.5542,0.9219,1.1638
RBA,2014-04-04,0.5567,0.9234,1.1669
RBA,2014-04-05,0.5567,0.9234,1.1669
RBA,2014-04-06,0.5567,0.9234,1.1669
RBA,2014-04-07,0.5599,0.9279,1.1698
RBA,2014-04-08,0.5592,0.9292,1.1693
RBA,2014-04-09,0.5594,0.9367,1.1714
RBA,2014-04-10,0.5607,0.9414,1.1755
RBA,2014-04-11,0.5588,0.9375,1.171
RBA,2014-04-12,0.5588,0.9375,1.171
RBA,2014-04-13,0.5588,0.9375,1.171
RBA,2014-04-14,0.5612,0.9392,1.1754
RBA,2014-04-15,0.5619,0.9392,1.1764
RBA,2014-04-16,0.5606,0.9378,1.1737
RBA,2014-04-17,0.5564,0.9365,1.171
RBA,2014-04-18,0.5564,0.9365,1.171
RBA,2014-04-19,0.5564,0.9365,1.171
RBA,2014-04-20,0.5564,0.9365,1.171
RBA,2014-04-21,0.5564,0.9365,1.171
RBA,2014-04-22,0.5569,0.9356,1.1735
RBA,2014-04-23,0.5518,0.9284,1.1673
RBA,2014-04-24,0.5536,0.9294,1.1676
RBA,2014-04-25,0.5536,0.9294,1.1676
RBA,2014-04-26,0.5536,0.9294,1.1676
RBA,2014-04-27,0.5536,0.9294,1.1676
RBA,2014-04-28,0.5534,0.929,1.167
RBA,2014-04-29,0.5497,0.9242,1.161
RBA,2014-04-30,0.5525,0.9287,1.1668
RBA,2014-05-01,0.5507,0.9295,1.1656
RBA,2014-05-02,0.5495,0.9277,1.1626
RBA,2014-05-03,0.5495,0.9277,1.1626
RBA,2014-05-04,0.5495,0.9277,1.1626
RBA,2014-05-05,0.5494,0.9269,1.1594
RBA,2014-05-06,0.5498,0.9286,1.1611
RBA,2014-05-07,0.5504,0.9344,1.1661
RBA,2014-05-08,0.5526,0.9373,1.1713
RBA,2014-05-09,0.5529,0.9362,1.1683
RBA,2014-05-10,0.5529,0.9362,1.1683
RBA,2014-05-11,0.5529,0.9362,1.1683
RBA,2014-05-12,0.5555,0.9363,1.1704
RBA,2014-05-13,0.5538,0.9344,1.1702
RBA,2014-05-14,0.5579,0.9401,1.1748
RBA,2014-05-15,0.5591,0.9376,1.1732
RBA,2014-05-16,0.5571,0.9354,1.1712
RBA,2014-05-17,0.5571,0.9354,1.1712
RBA,2014-05-18,0.5571,0.9354,1.1712
RBA,2014-05-19,0.5557,0.9351,1.1693
RBA,2014-05-20,0.5523,0.9288,1.1619
RBA,2014-05-21,0.5483,0.9235,1.1571
RBA,2014-05-22,0.5487,0.9264,1.1593
RBA,2014-05-23,0.5479,0.9241,1.1573
RBA,2014-05-24,0.5479,0.9241,1.1573
RBA,2014-05-25,0.5479,0.9241,1.1573
RBA,2014-05-26,0.5485,0.9238,1.1578
RBA,2014-05-27,0.5499,0.9271,1.1633
RBA,2014-05-28,0.5513,0.9268,1.1631
RBA,2014-05-29,0.5551,0.9283,1.1649
RBA,2014-05-30,0.5569,0.9319,1.1692
RBA,2014-05-31,0.5569,0.9319,1.1692
RBA,2014-06-01,0.5569,0.9319,1.1692
RBA,2014-06-02,0.5529,0.926,1.163
RBA,2014-06-03,0.5536,0.927,1.1643
RBA,2014-06-04,0.5546,0.9274,1.1665
RBA,2014-06-05,0.5539,0.9278,1.1665
RBA,2014-06-06,0.5551,0.9332,1.169
RBA,2014-06-07,0.5551,0.9332,1.169
RBA,2014-06-08,0.5551,0.9332,1.169
RBA,2014-06-09,0.5551,0.9332,1.169
RBA,2014-06-10,0.5575,0.9368,1.1717
RBA,2014-06-11,0.5602,0.9385,1.1735
RBA,2014-06-12,0.559,0.9391,1.1742
RBA,2014-06-13,0.5551,0.9418,1.1757
RBA,2014-06-14,0.5551,0.9418,1.1757
RBA,2014-06-15,0.5551,0.9418,1.1757
RBA,2014-06-16,0.5535,0.9412,1.1767
RBA,2014-06-17,0.551,0.9352,1.1712
RBA,2014-06-18,0.5504,0.9337,1.1704
RBA,2014-06-19,0.5533,0.9401,1.1747
RBA,2014-06-20,0.5515,0.9405,1.175
RBA,2014-06-21,0.5515,0.9405,1.175
RBA,2014-06-22,0.5515,0.9405,1.175
RBA,2014-06-23,0.554,0.9439,1.1783
RBA,2014-06-24,0.5536,0.9422,1.1771
RBA,2014-06-25,0.5516,0.9358,1.1707
RBA,2014-06-26,0.5536,0.9406,1.1748
RBA,2014-06-27,0.5539,0.9437,1.179
RBA,2014-06-28,0.5539,0.9437,1.179
RBA,2014-06-29,0.5539,0.9437,1.179
RBA,2014-06-30,0.5531,0.942,1.1763
RBA,2014-07-01,0.5527,0.9454,1.1787
RBA,2014-07-02,0.5516,0.9458,1.1788
RBA,2014-07-03,0.5469,0.938,1.1711
RBA,2014-07-04,0.5453,0.9365,1.1673
RBA,2014-07-05,0.5453,0.9365,1.1673
RBA,2014-07-06,0.5453,0.9365,1.1673
RBA,2014-07-07,0.5457,0.9356,1.1662
RBA,2014-07-08,0.5479,0.9385,1.1695
RBA,2014-07-09,0.5484,0.9397,1.1675
RBA,2014-07-10,0.5477,0.9397,1.166
RBA,2014-07-11,0.5481,0.9391,1.1667
RBA,2014-07-12,0.5481,0.9391,1.1667
RBA,2014-07-13,0.5481,0.9391,1.1667
RBA,2014-07-14,0.5492,0.94,1.1665
RBA,2014-07-15,0.5495,0.9387,1.1667
RBA,2014-07-16,0.5449,0.9337,1.1613
RBA,2014-07-17,0.5471,0.9377,1.164
RBA,2014-07-18,0.5476,0.9366,1.163
RBA,2014-07-19,0.5476,0.9366,1.163
RBA,2014-07-20,0.5476,0.9366,1.163
RBA,2014-07-21,0.5493,0.939,1.165
RBA,2014-07-22,0.5497,0.9389,1.1648
RBA,2014-07-23,0.5527,0.9434,1.1688
RBA,2014-07-24,0.5547,0.9448,1.1697
RBA,2014-07-25,0.5541,0.9414,1.1689
RBA,2014-07-26,0.5541,0.9414,1.1689
RBA,2014-07-27,0.5541,0.9414,1.1689
RBA,2014-07-28,0.553,0.939,1.1662
RBA,2014-07-29,0.5535,0.9395,1.1669
RBA,2014-07-30,0.5537,0.9382,1.1657
RBA,2014-07-31,0.5509,0.9324,1.1621
RBA,2014-08-01,0.5507,0.9294,1.1607
RBA,2014-08-02,0.5507,0.9294,1.1607
RBA,2014-08-03,0.5507,0.9294,1.1607
RBA,2014-08-04,0.5507,0.9294,1.1607
RBA,2014-08-05,0.5538,0.9342,1.1624
RBA,2014-08-06,0.5519,0.9306,1.1619
RBA,2014-08-07,0.5503,0.9268,1.1593
RBA,2014-08-08,0.5501,0.9246,1.159
RBA,2014-08-09,0.5501,0.9246,1.159
RBA,2014-08-10,0.5501,0.9246,1.159
RBA,2014-08-11,0.553,0.928,1.1594
RBA,2014-08-12,0.5522,0.9256,1.1574
RBA,2014-08-13,0.553,0.9298,1.1624
RBA,2014-08-14,0.5572,0.9297,1.1601
RBA,2014-08-15,0.559,0.9332,1.1607
RBA,2014-08-16,0.559,0.9332,1.1607
RBA,2014-08-17,0.559,0.9332,1.1607
RBA,2014-08-18,0.5574,0.9326,1.1605
RBA,2014-08-19,0.5583,0.9338,1.1616
RBA,2014-08-20,0.559,0.928,1.1589
RBA,2014-08-21,0.5583,0.9254,1.1583
RBA,2014-08-22,0.5624,0.9326,1.1634
RBA,2014-08-23,0.5624,0.9326,1.1634
RBA,2014-08-24,0.5624,0.9326,1.1634
RBA,2014-08-25,0.5628,0.9321,1.1659
RBA,2014-08-26,0.5602,0.9293,1.1616
RBA,2014-08-27,0.5632,0.9319,1.1634
RBA,2014-08-28,0.5638,0.9353,1.167
RBA,2014-08-29,0.5638,0.9349,1.1675
RBA,2014-08-30,0.5638,0.9349,1.1675
RBA,2014-08-31,0.5638,0.9349,1.1675
RBA,2014-09-01,0.5624,0.934,1.1672
RBA,2014-09-02,0.5604,0.9293,1.1639
RBA,2014-09-03,0.5643,0.929,1.1647
RBA,2014-09-04,0.5676,0.934,1.1692
RBA,2014-09-05,0.5724,0.9341,1.1727
RBA,2014-09-06,0.5724,0.9341,1.1727
RBA,2014-09-07,0.5724,0.9341,1.1727
RBA,2014-09-08,0.5788,0.9365,1.1747
RBA,2014-09-09,0.5761,0.9266,1.1679
RBA,2014-09-10,0.5679,0.9158,1.1586
RBA,2014-09-11,0.5666,0.9176,1.1598
RBA,2014-09-12,0.5581,0.906,1.145
RBA,2014-09-13,0.5581,0.906,1.145
RBA,2014-09-14,0.5581,0.906,1.145
RBA,2014-09-15,0.5537,0.8996,1.1388
RBA,2014-09-16,0.5554,0.9007,1.1382
RBA,2014-09-17,0.5571,0.9069,1.145
RBA,2014-09-18,0.5498,0.8968,1.1379
RBA,2014-09-19,0.5442,0.8966,1.1362
RBA,2014-09-20,0.5442,0.8966,1.1362
RBA,2014-09-21,0.5442,0.8966,1.1362
RBA,2014-09-22,0.545,0.891,1.1282
RBA,2014-09-23,0.5444,0.8916,1.1297
RBA,2014-09-24,0.5412,0.8876,1.1244
RBA,2014-09-25,0.5401,0.882,1.1183
RBA,2014-09-26,0.5371,0.8757,1.1134
RBA,2014-09-27,0.5371,0.8757,1.1134
RBA,2014-09-28,0.5371,0.8757,1.1134
RBA,2014-09-29,0.536,0.8693,1.1088
RBA,2014-09-30,0.5384,0.8752,1.1147
RBA,2014-10-01,0.5366,0.8693,1.1091
RBA,2014-10-02,0.5435,0.8813,1.1204
RBA,2014-10-03,0.5446,0.879,1.1191
RBA,2014-10-04,0.5446,0.879,1.1191
RBA,2014-10-05,0.5446,0.879,1.1191
RBA,2014-10-06,0.5446,0.879,1.1191
RBA,2014-10-07,0.5457,0.876,1.1193
RBA,2014-10-08,0.546,0.8769,1.1224
RBA,2014-10-09,0.5486,0.8883,1.127
RBA,2014-10-10,0.5441,0.8772,1.1142
RBA,2014-10-11,0.5441,0.8772,1.1142
RBA,2014-10-12,0.5441,0.8772,1.1142
RBA,2014-10-13,0.5421,0.8736,1.1107
RBA,2014-10-14,0.5473,0.8796,1.1173
RBA,2014-10-15,0.5485,0.8721,1.1141
RBA,2014-10-16,0.5499,0.8788,1.1175
RBA,2014-10-17,0.5442,0.875,1.1142
RBA,2014-10-18,0.5442,0.875,1.1142
RBA,2014-10-19,0.5442,0.875,1.1142
RBA,2014-10-20,0.5447,0.8774,1.1165
RBA,2014-10-21,0.545,0.8819,1.1187
RBA,2014-10-22,0.5451,0.8791,1.1166
RBA,2014-10-23,0.5458,0.8763,1.1146
RBA,2014-10-24,0.5458,0.8758,1.118
RBA,2014-10-25,0.5458,0.8758,1.118
RBA,2014-10-26,0.5458,0.8758,1.118
RBA,2014-10-27,0.5475,0.8817,1.1235
RBA,2014-10-28,0.5466,0.8817,1.1232
RBA,2014-10-29,0.5494,0.8868,1.1285
RBA,2014-10-30,0.5487,0.8768,1.1212
RBA,2014-10-31,0.5508,0.8805,1.1264
RBA,2014-11-01,0.5508,0.8805,1.1264
RBA,2014-11-02,0.5508,0.8805,1.1264
RBA,2014-11-03,0.547,0.8736,1.1247
RBA,2014-11-04,0.5452,0.8721,1.1241
RBA,2014-11-05,0.5452,0.8733,1.1271
RBA,2014-11-06,0.5387,0.8608,1.1126
RBA,2014-11-07,0.5401,0.8544,1.1081
RBA,2014-11-08,0.5401,0.8544,1.1081
RBA,2014-11-09,0.5401,0.8544,1.1081
RBA,2014-11-10,0.5453,0.8671,1.1171
RBA,2014-11-11,0.5443,0.8622,1.1146
RBA,2014-11-12,0.5453,0.8675,1.1214
RBA,2014-11-13,0.5516,0.8701,1.1243
RBA,2014-11-14,0.5547,0.8691,1.1247
RBA,2014-11-15,0.5547,0.8691,1.1247
RBA,2014-11-16,0.5547,0.8691,1.1247
RBA,2014-11-17,0.5588,0.8788,1.1383
RBA,2014-11-18,0.5571,0.8721,1.1315
RBA,2014-11-19,0.5552,0.8665,1.1274
RBA,2014-11-20,0.5482,0.8593,1.1208
RBA,2014-11-21,0.55,0.8633,1.1213
RBA,2014-11-22,0.55,0.8633,1.1213
RBA,2014-11-23,0.55,0.8633,1.1213
RBA,2014-11-24,0.5546,0.8687,1.129
RBA,2014-11-25,0.548,0.8593,1.1199
RBA,2014-11-26,0.5437,0.8535,1.1098
RBA,2014-11-27,0.5445,0.8599,1.1158
RBA,2014-11-28,0.5406,0.8491,1.107
RBA,2014-11-29,0.5406,0.8491,1.107
RBA,2014-11-30,0.5406,0.8491,1.107
RBA,2014-12-01,0.5413,0.8453,1.1059
RBA,2014-12-02,0.5408,0.8504,1.1099
RBA,2014-12-03,0.5374,0.8407,1.1017
RBA,2014-12-04,0.5355,0.8398,1.1035
RBA,2014-12-05,0.5353,0.8371,1.101
RBA,2014-12-06,0.5353,0.8371,1.101
RBA,2014-12-07,0.5353,0.8371,1.101
RBA,2014-12-08,0.532,0.8277,1.0954
RBA,2014-12-09,0.5269,0.8241,1.0872
RBA,2014-12-10,0.5307,0.8321,1.0928
RBA,2014-12-11,0.5298,0.8323,1.0911
RBA,2014-12-12,0.5262,0.8274,1.0855
RBA,2014-12-13,0.5262,0.8274,1.0855
RBA,2014-12-14,0.5262,0.8274,1.0855
RBA,2014-12-15,0.5241,0.8236,1.081
RBA,2014-12-16,0.5255,0.8223,1.0763
RBA,2014-12-17,0.5188,0.8158,1.0639
RBA,2014-12-18,0.5221,0.814,1.0684
RBA,2014-12-19,0.5228,0.8185,1.0754
